UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Power [W],Temp_diff [K],Wear_torque,wear_ratio
4715,H34128,H,303.4,311.8,1693,28.3,175,0,0,0,0,0,0,0,5017.322435317627,8.400000000000034,4952.5,0.7291666666666666
4716,L51895,L,303.4,311.7,1476,42.3,180,0,0,0,0,0,0,1,6538.156966944934,8.300000000000011,7613.999999999999,0.9
4717,L51896,L,303.4,311.6,1712,30.1,182,0,0,0,0,0,0,1,5396.3346450222125,8.200000000000045,5478.2,0.91
4718,M19577,M,303.4,311.6,1425,45.4,184,0,0,0,0,0,0,2,6774.844557466389,8.200000000000045,8353.6,0.8363636363636363
4719,L51898,L,303.3,311.6,1337,56.8,187,1,0,1,0,0,0,1,7952.585755395154,8.300000000000011,10621.6,0.935
4720,M19579,M,303.4,311.7,1690,34.9,189,0,0,0,0,0,0,2,6176.475876712652,8.300000000000011,6596.099999999999,0.8590909090909091
4721,M19580,M,303.4,311.7,1353,44.1,192,1,0,1,0,0,0,2,6248.345044651275,8.300000000000011,8467.2,0.8727272727272727
4722,L51901,L,303.5,311.8,1927,21.9,195,0,0,0,0,0,0,1,4419.309801731298,8.300000000000011,4270.5,0.975
4723,M19582,M,303.4,311.8,1391,42.7,197,0,0,0,0,0,0,2,6219.903159160776,8.400000000000034,8411.900000000001,0.8954545454545455
4724,L51903,L,303.4,311.8,1366,50.9,200,1,0,1,0,0,0,1,7281.101741616872,8.400000000000034,10180.0,1.0
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0,1,5860.494487614592,8.5,6383.200000000001,1.01
4726,M19585,M,303.4,311.8,1515,42.6,204,0,0,0,0,0,0,2,6758.508275667721,8.400000000000034,8690.4,0.9272727272727272
4727,M19586,M,303.4,311.8,2133,18.3,207,0,0,0,0,0,0,2,4087.620449365288,8.400000000000034,3788.1000000000004,0.9409090909090909
4728,M19587,M,303.4,311.8,1341,47.0,210,1,0,1,0,0,0,2,6600.172005926796,8.400000000000034,9870.0,0.9545454545454546
4729,L51908,L,303.4,311.7,1406,47.1,213,0,0,0,0,0,0,1,6934.814455387182,8.300000000000011,10032.300000000001,1.065
4730,L51909,L,303.4,311.8,1306,61.0,215,1,0,1,0,1,0,1,8342.604011362815,8.400000000000034,13115.0,1.075
4731,L51910,L,303.3,311.7,1508,35.5,217,0,0,0,0,0,0,1,5606.067370575866,8.399999999999977,7703.5,1.085
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0,1,6144.442103621549,8.300000000000011,9876.9,1.095
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0,1,6204.8025704725205,8.399999999999977,8508.5,1.105
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,1,6931.02360025185,8.300000000000011,9945.800000000001,1.115
4735,L51914,L,303.2,311.5,1507,39.2,225,0,0,0,0,0,0,1,6186.256701840829,8.300000000000011,8820.0,1.125
4736,L51915,L,303.2,311.5,1544,42.5,227,0,0,0,0,0,0,1,6871.710330952074,8.300000000000011,9647.5,1.135
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0,1,6004.913501900114,8.300000000000011,0.0,0.0
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0,2,8142.505503280169,8.300000000000011,116.4,0.00909090909090909
4739,M19598,M,303.2,311.4,2102,19.0,5,0,0,0,0,0,0,2,4182.297579968972,8.199999999999989,95.0,0.022727272727272728
4740,L51919,L,303.2,311.4,1351,53.8,8,1,0,1,0,0,0,1,7611.429737166327,8.199999999999989,430.4,0.04
4741,L51920,L,303.3,311.5,1601,35.2,10,0,0,0,0,0,0,1,5901.50274371945,8.199999999999989,352.0,0.05
4742,L51921,L,303.2,311.3,1393,52.9,12,0,0,0,0,0,0,1,7716.767338841192,8.100000000000023,634.8,0.06
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0,1,5618.256750071795,8.0,471.80000000000007,0.07
4744,L51923,L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0,1,7643.096991114511,8.0,828.8,0.08
4745,L51924,L,303.3,311.3,1393,47.4,18,0,0,0,0,0,0,1,6914.456934991919,8.0,853.1999999999999,0.09
4746,H34159,H,303.2,311.2,1475,43.1,20,0,0,0,0,0,0,0,6657.296632344571,8.0,862.0,0.08333333333333333
4747,L51926,L,303.2,311.2,1427,45.6,25,0,0,0,0,0,0,1,6814.240129342405,8.0,1140.0,0.125
4748,L51927,L,303.3,311.2,1763,27.3,27,0,0,0,0,0,0,1,5040.151341933713,7.899999999999977,737.1,0.135
4749,L51928,L,303.2,311.2,1363,46.7,29,1,0,1,0,0,0,1,6665.632324852096,8.0,1354.3000000000002,0.145
4750,L51929,L,303.2,311.2,1404,50.9,31,0,0,0,0,0,0,1,7483.650691969317,8.0,1577.8999999999999,0.155
4751,M19610,M,303.2,311.2,1688,31.9,33,0,0,0,0,0,0,2,5638.865597879343,8.0,1052.7,0.15
4752,L51931,L,303.3,311.4,1510,37.3,36,0,0,0,0,0,0,1,5898.130767604596,8.099999999999966,1342.8,0.18
4753,H34166,H,303.3,311.3,1502,39.5,38,0,0,0,0,0,0,0,6212.918351494295,8.0,1501.0,0.15833333333333333
4754,H34167,H,303.2,311.4,1607,36.6,43,0,0,0,0,0,0,0,6159.218061068934,8.199999999999989,1573.8,0.17916666666666667
4755,M19614,M,303.3,311.5,1384,54.8,48,0,0,0,0,0,0,2,7942.281331491379,8.199999999999989,2630.3999999999996,0.21818181818181817
4756,L51935,L,303.4,311.7,1295,51.3,51,1,0,1,0,0,0,1,6956.899851741918,8.300000000000011,2616.2999999999997,0.255
4757,H34170,H,303.4,311.7,1991,19.0,53,0,0,0,0,0,0,0,3961.4436164216095,8.300000000000011,1007.0,0.22083333333333333
4758,L51937,L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0,1,6709.562262124792,8.200000000000045,2482.3999999999996,0.29
4759,L51938,L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0,1,7471.2832888896855,8.100000000000023,2922.0,0.3
4760,L51939,L,303.5,311.6,1361,46.5,62,1,0,1,0,0,0,1,6627.3467823803485,8.100000000000023,2883.0,0.31
4761,L51940,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0,1,6233.024544477269,8.099999999999966,2464.0,0.32
4762,H34175,H,303.7,311.9,1332,52.7,66,1,0,1,0,0,0,0,7350.949818281686,8.199999999999989,3478.2000000000003,0.275
4763,M19622,M,303.7,312.0,2663,11.4,71,1,0,0,1,0,0,2,3179.1032698736553,8.300000000000011,809.4,0.32272727272727275
4764,L51943,L,303.7,312.1,1443,45.9,74,0,0,0,0,0,0,1,6935.97684466901,8.400000000000034,3396.6,0.37
4765,M19624,M,303.7,312.0,1402,48.6,76,0,0,0,0,0,0,2,7135.310898539281,8.300000000000011,3693.6,0.34545454545454546
4766,L51945,L,303.7,312.0,1892,22.5,79,0,0,0,0,0,0,1,4457.919975443917,8.300000000000011,1777.5,0.395
4767,M19626,M,303.6,312.0,1645,35.7,81,0,0,0,0,0,0,2,6149.8246990347,8.399999999999977,2891.7000000000003,0.36818181818181817
4768,L51947,L,303.6,311.9,1473,50.1,84,0,0,0,0,0,0,1,7728.035184492068,8.299999999999955,4208.400000000001,0.42
4769,L51948,L,303.6,312.0,1309,52.9,86,1,0,1,0,0,0,1,7251.434634991471,8.399999999999977,4549.4,0.43
4770,H34183,H,303.6,311.9,1544,37.1,88,0,0,0,0,0,0,0,5998.5989006663995,8.299999999999955,3264.8,0.36666666666666664
4771,L51950,L,303.5,311.9,1344,49.3,93,1,0,1,0,0,0,1,6938.64719842456,8.399999999999977,4584.9,0.465
4772,M19631,M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0,2,6095.946385025634,8.299999999999955,3420.0,0.4318181818181818
4773,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0,2,5695.340961815376,8.399999999999977,3714.2,0.44545454545454544
4774,L51953,L,303.6,312.0,1391,50.3,101,0,0,0,0,0,0,1,7326.958522383772,8.399999999999977,5080.299999999999,0.505
4775,L51954,L,303.6,312.0,1827,23.3,103,0,0,0,0,0,0,1,4457.825727664309,8.399999999999977,2399.9,0.515
4776,L51955,L,303.5,312.0,1761,25.8,105,0,0,0,0,0,0,1,4757.8164101555985,8.5,2709.0,0.525
4777,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0,1,5801.558209433247,8.600000000000023,3894.7999999999997,0.535
4778,M19637,M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0,2,4492.980149457979,8.699999999999989,2572.4,0.4954545454545455
4779,H34192,H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0,0,7838.964821090324,8.599999999999966,6115.2,0.4666666666666667
4780,L51959,L,303.7,312.3,1511,38.9,117,0,0,0,0,0,0,1,6155.2072944478505,8.600000000000023,4551.3,0.585
4781,L51960,L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0,1,6851.436586360908,8.699999999999989,5545.400000000001,0.595
4782,L51961,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0,1,6652.385275829458,8.600000000000023,5553.9,0.605
4783,L51962,L,303.8,312.5,1368,52.6,123,0,0,0,0,0,0,1,7535.298475194334,8.699999999999989,6469.8,0.615
4784,L51963,L,303.7,312.5,1641,36.0,125,0,0,0,0,0,0,1,6186.42425344902,8.800000000000011,4500.0,0.625
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0,1,5553.979764379347,8.700000000000045,4102.099999999999,0.635
4786,H34199,H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0,0,7335.618846132167,8.800000000000011,6450.0,0.5375
4787,L51966,L,303.8,312.6,1577,41.3,134,0,0,0,0,0,0,1,6820.408122918952,8.800000000000011,5534.2,0.67
4788,L51967,L,303.7,312.6,1396,44.1,136,0,0,0,0,0,0,1,6446.925116284687,8.900000000000034,5997.6,0.68
4789,H34202,H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0,0,5628.372678416354,8.900000000000034,4899.0,0.575
4790,L51969,L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0,1,6170.800065985167,9.0,5119.4,0.715
4791,L51970,L,303.8,312.8,1443,40.7,145,0,0,0,0,0,0,1,6150.201690153131,9.0,5901.5,0.725
4792,M19651,M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0,2,7460.91603313284,9.0,7129.5,0.6681818181818182
4793,H34206,H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0,0,6584.024219687345,9.0,6030.0,0.625
4794,H34207,H,303.6,312.6,1498,40.2,155,0,0,0,0,0,0,0,6306.181765403864,9.0,6231.0,0.6458333333333334
4795,L51974,L,303.6,312.6,1699,27.9,160,0,0,0,0,0,0,1,4963.936304157624,9.0,4464.0,0.8
4796,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0,1,7342.844509235423,8.899999999999977,7938.0,0.81
4797,L51976,L,303.5,312.4,1390,47.3,164,0,0,0,0,0,0,1,6885.009739852271,8.899999999999977,7757.2,0.82
4798,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0,1,6662.061381202515,9.0,7652.6,0.83
4799,L51978,L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0,1,7079.558100913576,9.0,7795.2,0.84
4800,L51979,L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0,1,6266.3882584583935,9.0,7174.000000000001,0.85
4801,M19660,M,303.5,312.5,1353,51.0,172,0,0,0,0,0,0,2,7225.977262521884,9.0,8772.0,0.7818181818181819
4802,L51981,L,303.5,312.4,1574,32.7,175,0,0,0,0,0,0,1,5389.904852057864,8.899999999999977,5722.500000000001,0.875
4803,M19662,M,303.5,312.4,1318,54.2,177,0,0,0,0,0,0,2,7480.718538825968,8.899999999999977,9593.4,0.8045454545454546
4804,L51983,L,303.6,312.5,1710,31.4,180,0,0,0,0,0,0,1,5622.8225313950115,8.899999999999977,5652.0,0.9
4805,L51984,L,303.7,312.6,1621,38.8,182,0,0,0,0,0,0,1,6586.328054299976,8.900000000000034,7061.599999999999,0.91
4806,L51985,L,303.6,312.6,1606,33.6,184,0,0,0,0,0,0,1,5650.845537865033,9.0,6182.400000000001,0.92
4807,H34220,H,303.6,312.5,1375,54.0,186,0,0,0,0,0,0,0,7775.441817634738,8.899999999999977,10044.0,0.775
4808,L51987,L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0,1,5744.873405986975,8.899999999999977,6971.5,0.955
4809,L51988,L,303.5,312.3,1404,48.6,193,0,0,0,0,0,0,1,7145.489658736914,8.800000000000011,9379.800000000001,0.965
4810,L51989,L,303.4,312.2,1656,32.7,195,0,0,0,0,0,0,1,5670.700403435721,8.800000000000011,6376.500000000001,0.975
4811,M19670,M,303.4,312.1,1499,39.4,197,0,0,0,0,0,0,2,6184.811569220178,8.700000000000045,7761.799999999999,0.8954545454545455
4812,M19671,M,303.4,312.0,1748,28.4,200,0,0,0,0,0,0,2,5198.623747356293,8.600000000000023,5680.0,0.9090909090909091
4813,L51992,L,303.4,311.9,1531,37.9,203,0,0,0,0,0,0,1,6076.3533188427455,8.5,7693.7,1.015
4814,M19673,M,303.3,311.8,1536,40.6,205,0,0,0,0,0,0,2,6530.491480870175,8.5,8323.0,0.9318181818181818
4815,L51994,L,303.4,311.8,1401,53.0,208,1,0,0,0,1,0,1,7775.755976900096,8.400000000000034,11024.0,1.04
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,0,5333.251464538129,8.5,6972.000000000001,0.875
4817,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,1,5718.107036578391,8.600000000000023,7718.5,1.075
4818,L51997,L,303.5,312.1,1674,30.8,0,0,0,0,0,0,0,1,5399.266798165563,8.600000000000023,0.0,0.0
4819,M19678,M,303.6,312.1,1967,20.9,2,0,0,0,0,0,0,2,4305.060548895749,8.5,41.8,0.00909090909090909
4820,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0,1,5452.4644337663485,8.599999999999966,153.5,0.025
4821,M19680,M,303.6,312.1,1627,32.5,7,0,0,0,0,0,0,2,5537.318851339809,8.5,227.5,0.031818181818181815
4822,L52001,L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0,1,6709.185271006362,8.399999999999977,456.0,0.05
4823,L52002,L,303.5,311.9,1565,38.9,12,0,0,0,0,0,0,1,6375.181612052208,8.399999999999977,466.79999999999995,0.06
4824,L52003,L,303.5,311.9,1493,38.7,14,0,0,0,0,0,0,1,6050.613203034334,8.399999999999977,541.8000000000001,0.07
4825,L52004,L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0,1,7063.87108159665,8.400000000000034,720.0,0.08
4826,L52005,L,303.3,311.8,1692,30.6,18,0,0,0,0,0,0,1,5421.88626527141,8.5,550.8000000000001,0.09
4827,L52006,L,303.4,311.8,2268,15.8,20,0,0,0,0,0,0,1,3752.569592859936,8.400000000000034,316.0,0.1
4828,L52007,L,303.4,311.8,1438,58.9,22,0,0,0,0,0,0,1,8869.574763075967,8.400000000000034,1295.8,0.11
4829,L52008,L,303.5,311.9,1515,39.2,24,0,0,0,0,0,0,1,6219.096817046356,8.399999999999977,940.8000000000001,0.12
4830,L52009,L,303.4,311.9,1491,38.2,26,0,0,0,0,0,0,1,5964.439316546366,8.5,993.2,0.13
4831,L52010,L,303.5,312.0,1756,29.7,28,0,0,0,0,0,0,1,5461.47033270664,8.5,831.6,0.14
4832,L52011,L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0,1,7796.0716093933115,8.5,1635.0,0.15
4833,L52012,L,303.5,312.0,1436,45.1,32,0,0,0,0,0,0,1,6782.028332667597,8.5,1443.2,0.16
4834,L52013,L,303.4,311.9,1377,41.6,34,1,0,1,0,0,0,1,5998.682676470495,8.5,1414.4,0.17
4835,M19694,M,303.4,311.9,1510,42.2,36,0,0,0,0,0,0,2,6672.952235734961,8.5,1519.2,0.16363636363636364
4836,M19695,M,303.4,311.9,1419,50.9,39,0,0,0,0,0,0,2,7563.604225003177,8.5,1985.1,0.17727272727272728
4837,L52016,L,303.3,311.8,1315,62.0,42,1,0,1,0,0,0,1,8537.801634905862,8.5,2604.0,0.21
4838,H34251,H,303.3,311.8,1806,27.7,44,0,0,0,0,0,0,0,5238.731413567123,8.5,1218.8,0.18333333333333332
4839,H34252,H,303.3,311.8,1649,29.4,49,0,0,0,0,0,0,0,5076.876560054177,8.5,1440.6,0.20416666666666666
4840,H34253,H,303.4,311.9,1402,50.0,54,0,0,0,0,0,0,0,7340.85483388815,8.5,2700.0,0.225
4841,L52020,L,303.4,311.9,1298,63.9,59,1,0,1,0,0,0,1,8685.686873085844,8.5,3770.1,0.295
4842,M19701,M,303.3,311.8,1441,44.9,61,0,0,0,0,0,0,2,6775.462404021595,8.5,2738.9,0.2772727272727273
4843,M19702,M,303.3,311.8,1489,49.4,64,0,0,0,0,0,0,2,7702.829139434764,8.5,3161.6,0.2909090909090909
4844,L52023,L,303.3,311.8,1842,24.5,67,0,0,0,0,0,0,1,4725.897828795126,8.5,1641.5,0.335
4845,M19704,M,303.4,311.8,1316,50.9,69,1,0,1,0,0,0,2,7014.589964837337,8.400000000000034,3512.1,0.31363636363636366
4846,M19705,M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0,2,5520.186699402232,8.5,2397.6,0.32727272727272727
4847,M19706,M,303.3,311.8,1548,33.5,75,0,0,0,0,0,0,2,5430.5570609953165,8.5,2512.5,0.3409090909090909
4848,L52027,L,303.4,311.9,1434,44.6,78,0,0,0,0,0,0,1,6697.498546335008,8.5,3478.8,0.39
4849,H34262,H,303.5,312.0,1397,52.9,80,0,0,0,0,0,0,0,7738.926039024514,8.5,4232.0,0.3333333333333333
4850,M19709,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0,2,6626.404304584271,8.5,3646.5,0.38636363636363635
4851,L52030,L,303.5,312.0,1441,56.8,88,0,0,0,0,0,0,1,8571.186292838009,8.5,4998.4,0.44
4852,L52031,L,303.7,312.1,1363,51.8,90,1,0,1,0,0,0,1,7393.570758615386,8.400000000000034,4662.0,0.45
4853,L52032,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0,1,5916.990795501648,8.5,3210.7999999999997,0.46
4854,L52033,L,303.7,312.2,1487,34.0,94,0,0,0,0,0,0,1,5294.421379339759,8.5,3196.0,0.47
4855,L52034,L,303.7,312.2,1568,33.8,96,0,0,0,0,0,0,1,5549.979469733776,8.5,3244.7999999999997,0.48
4856,L52035,L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0,1,6652.322443976388,8.600000000000023,4527.6,0.49
4857,M19716,M,303.6,312.3,1698,31.3,100,0,0,0,0,0,0,2,5565.582713246606,8.699999999999989,3130.0,0.45454545454545453
4858,L52037,L,303.7,312.3,1606,37.4,103,0,0,0,0,0,0,1,6289.929259409292,8.600000000000023,3852.2,0.515
4859,L52038,L,303.7,312.3,1349,51.0,105,0,0,0,0,0,0,1,7204.614432477473,8.600000000000023,5355.0,0.525
4860,L52039,L,303.7,312.4,1535,38.6,107,0,0,0,0,0,0,1,6204.750210594962,8.699999999999989,4130.2,0.535
4861,M19720,M,303.6,312.4,1504,49.5,109,0,0,0,0,0,0,2,7796.17632914843,8.799999999999955,5395.5,0.4954545454545455
4862,L52041,L,303.5,312.3,1946,21.1,112,0,0,0,0,0,0,1,4299.855977066302,8.800000000000011,2363.2000000000003,0.56
4863,L52042,L,303.5,312.1,1326,55.7,114,0,0,0,0,0,0,1,7734.412617578855,8.600000000000023,6349.8,0.57
4864,M19723,M,303.6,312.3,1915,22.3,116,0,0,0,0,0,0,2,4472.004782507511,8.699999999999989,2586.8,0.5272727272727272
4865,L52044,L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0,1,6594.559027052383,8.699999999999989,5164.599999999999,0.595
4866,M19725,M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0,2,5918.2579045385955,8.800000000000011,4210.799999999999,0.55
4867,L52046,L,303.6,312.4,1781,28.7,124,0,0,0,0,0,0,1,5352.7188670148735,8.799999999999955,3558.7999999999997,0.62
4868,L52047,L,303.6,312.5,1345,54.1,126,0,0,0,0,0,0,1,7619.8806214044835,8.899999999999977,6816.6,0.63
4869,L52048,L,303.6,312.4,1418,46.0,128,0,0,0,0,0,0,1,6830.660186945168,8.799999999999955,5888.0,0.64
4870,L52049,L,303.7,312.4,1718,26.5,130,0,0,0,0,0,0,1,4767.57629133275,8.699999999999989,3445.0,0.65
4871,M19730,M,303.7,312.4,1631,28.5,132,0,0,0,0,0,0,2,4867.740737104705,8.699999999999989,3762.0,0.6
4872,L52051,L,303.7,312.4,1513,40.1,135,0,0,0,0,0,0,1,6353.483678791414,8.699999999999989,5413.5,0.675
4873,L52052,L,303.7,312.4,1316,59.3,137,0,0,0,0,0,0,1,8172.204025832105,8.699999999999989,8124.099999999999,0.685
4874,M19733,M,303.7,312.4,1474,38.8,139,0,0,0,0,0,0,2,5989.048458999486,8.699999999999989,5393.2,0.6318181818181818
4875,L52054,L,303.8,312.5,1619,30.9,142,0,0,0,0,0,0,1,5238.825661346732,8.699999999999989,4387.8,0.71
4876,L52055,L,303.7,312.4,1702,31.2,144,0,0,0,0,0,0,1,5560.87032426622,8.699999999999989,4492.8,0.72
4877,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0,2,6031.439015871923,8.699999999999989,5460.4,0.6636363636363637
4878,M19737,M,303.7,312.4,1546,33.7,149,0,0,0,0,0,0,2,5455.920185685299,8.699999999999989,5021.3,0.6772727272727272
4879,L52058,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0,1,7199.2737249663705,8.699999999999989,7752.0,0.76
4880,H34293,H,303.7,312.5,1520,35.6,154,0,0,0,0,0,0,0,5666.59538903503,8.800000000000011,5482.400000000001,0.6416666666666667
4881,M19740,M,303.8,312.6,1527,41.9,159,0,0,0,0,0,0,2,6700.106068237486,8.800000000000011,6662.099999999999,0.7227272727272728
4882,M19741,M,303.8,312.6,1406,47.1,162,0,0,0,0,0,0,2,6934.814455387182,8.800000000000011,7630.2,0.7363636363636363
4883,L52062,L,303.7,312.5,1462,46.2,165,0,0,0,0,0,0,1,7073.233027704348,8.800000000000011,7623.000000000001,0.825
4884,M19743,M,303.8,312.6,1684,29.3,167,0,0,0,0,0,0,2,5166.998381310157,8.800000000000011,4893.1,0.759090909090909
4885,H34298,H,303.8,312.5,1655,28.0,170,0,0,0,0,0,0,0,4852.713452245034,8.699999999999989,4760.0,0.7083333333333334
4886,H34299,H,303.8,312.5,1748,25.1,175,0,0,0,0,0,0,0,4594.558311924049,8.699999999999989,4392.5,0.7291666666666666
4887,L52066,L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0,1,6565.970533904716,8.699999999999989,8226.0,0.9
4888,L52067,L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0,1,5164.495579162796,8.800000000000011,6060.599999999999,0.91
4889,L52068,L,303.7,312.4,1512,39.2,184,0,0,0,0,0,0,1,6206.781773844283,8.699999999999989,7212.8,0.92
4890,L52069,L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0,1,6255.036637003422,8.800000000000011,6807.6,0.93
4891,L52070,L,303.7,312.4,1525,43.9,188,0,0,0,0,0,0,1,7010.725805873423,8.699999999999989,8253.199999999999,0.94
4892,M19751,M,303.7,312.3,1756,26.4,190,0,0,0,0,0,0,2,4854.640295739236,8.600000000000023,5016.0,0.8636363636363636
4893,L52072,L,303.7,312.3,1922,23.1,193,0,0,0,0,0,0,1,4649.3686317536785,8.600000000000023,4458.3,0.965
4894,M19753,M,303.8,312.5,1448,44.3,195,0,0,0,0,0,0,2,6717.395299807743,8.699999999999989,8638.5,0.8863636363636364
4895,H34308,H,303.8,312.5,1447,46.6,198,0,0,0,0,0,0,0,7061.274031669683,8.699999999999989,9226.800000000001,0.825
4896,M19755,M,303.8,312.4,1597,33.4,203,0,0,0,0,0,0,2,5585.730794131628,8.599999999999966,6780.2,0.9227272727272727
4897,M19756,M,303.7,312.4,1642,32.3,206,0,0,0,0,0,0,2,5553.979764379347,8.699999999999989,6653.799999999999,0.9363636363636364
4898,H34311,H,303.8,312.5,1525,38.0,209,0,0,0,0,0,0,0,6068.509809184284,8.699999999999989,7942.0,0.8708333333333333
4899,H34312,H,303.6,312.4,1460,53.7,214,0,0,0,0,0,0,0,8210.238240891566,8.799999999999955,11491.800000000001,0.8916666666666667
4900,L52079,L,303.6,312.3,2168,17.7,219,0,0,0,0,0,0,1,4018.4739950597764,8.699999999999989,3876.2999999999997,1.095
4901,L52080,L,303.6,312.4,1388,41.9,221,0,0,0,0,0,0,1,6090.207742445077,8.799999999999955,9259.9,1.105
4902,M19761,M,303.6,312.3,1630,32.4,223,0,0,0,0,0,0,2,5530.459707379472,8.699999999999989,7225.2,1.0136363636363637
4903,L52082,L,303.6,312.3,1616,29.3,226,0,0,0,0,0,0,1,4958.354741209746,8.699999999999989,6621.8,1.13
4904,L52083,L,303.6,312.4,2232,16.8,0,0,0,0,0,0,0,1,3926.739489574954,8.799999999999955,0.0,0.0
4905,H34318,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0,0,7857.751545158791,8.799999999999955,101.4,0.008333333333333333
4906,L52085,L,303.6,312.4,1363,53.1,7,0,0,0,0,0,0,1,7579.123692711913,8.799999999999955,371.7,0.035
4907,H34320,H,303.6,312.4,1436,45.6,9,0,0,0,0,0,0,0,6857.217116843513,8.799999999999955,410.40000000000003,0.0375
4908,M19767,M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0,2,5671.192586284783,8.899999999999977,471.80000000000007,0.06363636363636363
4909,M19768,M,303.6,312.5,1459,48.2,17,0,0,0,0,0,0,2,7364.29111508393,8.899999999999977,819.4000000000001,0.07727272727272727
4910,L52089,L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0,1,6777.431135417845,8.899999999999977,874.0,0.1
4911,M19770,M,303.5,312.4,1606,31.7,22,0,0,0,0,0,0,2,5331.303677092903,8.899999999999977,697.4,0.1
4912,L52091,L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0,1,5245.810469013213,8.800000000000011,745.0,0.125
4913,L52092,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0,1,5870.390504473399,8.699999999999989,1001.7,0.135
4914,M19773,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0,2,5872.013660677754,8.800000000000011,1020.8000000000001,0.1318181818181818
4915,M19774,M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0,2,6689.958723966393,8.800000000000011,1334.4,0.14545454545454545
4916,H34329,H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0,0,7111.937449196574,8.800000000000011,1715.0,0.14583333333333334
4917,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,0,5168.45398590632,8.900000000000034,1116.0,0.16666666666666666
4918,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,2,6244.459941736336,8.800000000000011,1719.0000000000002,0.20454545454545456
4919,L52098,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0,1,6209.871006620312,8.899999999999977,1953.6000000000001,0.24
4920,L52099,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0,1,6308.318048408304,8.899999999999977,2000.0,0.25
4921,L52100,L,303.4,312.2,1337,69.4,52,1,0,0,1,0,0,1,9716.715694091969,8.800000000000011,3608.8,0.26
4922,L52101,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0,1,7385.633001177315,8.900000000000034,2959.2,0.27
